timestamp;pitch;roll;yaw
0.049;  0.3; -1.3;189.2
0.095;  0.3; -1.3;188.9
0.143;  0.3; -1.3;188.7
0.196;  0.3; -1.2;188.4
0.242;  0.3; -1.2;188.2
0.290;  0.3; -1.2;188.0
0.336;  0.3; -1.2;187.9
0.384;  0.3; -1.2;187.8
0.430;  0.3; -1.2;187.7
0.478;  0.4; -1.2;187.6
0.531;  0.4; -1.2;187.6
0.576;  0.4; -1.2;187.5
0.625;  0.4; -1.2;187.4
0.677;  0.4; -1.2;187.3
0.722;  0.4; -1.1;187.1
0.771;  0.4; -1.1;187.0
0.823;  0.4; -1.1;186.9
0.868;  0.4; -1.1;186.8
0.917;  0.4; -1.1;186.7
0.969;  0.4; -1.1;186.6
1.014;  0.5; -1.1;186.6
1.063;  0.5; -1.1;186.6
1.109;  0.5; -1.1;186.6
1.157;  0.5; -1.1;186.5
1.210;  0.5; -1.1;186.5
1.255;  0.5; -1.1;186.4
1.304;  0.5; -1.1;186.4
1.356;  0.5; -1.1;186.3
1.401;  0.5; -1.1;186.3
1.450;  0.5; -1.1;186.2
1.495;  0.5; -1.1;186.1
1.544;  0.5; -1.1;186.0
1.596;  0.5; -1.1;185.9
1.642;  0.5; -1.1;185.8
1.690;  0.5; -1.0;185.7
1.743;  0.5; -1.0;185.5
1.788;  0.5; -1.0;185.4
1.836;  0.5; -1.0;185.3
1.888;  0.5; -1.0;185.2
1.934;  0.5; -1.0;185.1
1.982;  0.5; -1.0;185.1
2.034;  0.5; -1.0;185.1
2.080;  0.5; -1.0;185.1
2.128;  0.5; -1.0;185.1
2.181;  0.5; -1.0;185.1
2.226;  0.5; -1.0;185.1
2.275;  0.5; -1.0;185.1
2.327;  0.5; -1.0;185.0
2.372;  0.5; -1.0;184.9
2.421;  0.5; -1.0;184.9
2.466;  0.5; -1.0;184.8
2.515;  0.5; -1.0;184.8
2.567;  0.5; -1.0;184.7
2.612;  0.5; -1.0;184.6
2.661;  0.5; -1.0;184.5
2.713;  0.5; -1.0;184.4
2.758;  0.5; -1.0;184.3
2.807;  0.5; -1.0;184.2
2.859;  0.6; -1.0;184.2
2.904;  0.5; -1.0;184.1
2.953;  0.5; -1.0;184.1
3.005;  0.5; -1.0;184.1
3.050;  0.5; -1.0;184.0
3.099;  0.5; -1.0;184.0
3.151;  0.5; -1.0;184.0
3.197;  0.5; -1.0;183.9
3.245;  0.5; -1.0;183.9
3.297;  0.5; -1.0;183.8
3.343;  0.5; -1.0;183.7
3.391;  0.5; -1.0;183.6
3.443;  0.5; -1.0;183.5
3.489;  0.5; -1.0;183.5
3.537;  0.5; -1.0;183.5
3.590;  0.5; -1.0;183.6
3.635;  0.5; -1.0;183.6
3.683;  0.5; -1.0;183.7
3.736;  0.5; -1.0;183.7
3.781;  0.5; -1.0;183.7
3.829;  0.5; -1.0;183.7
3.882;  0.5; -1.0;183.8
3.927;  0.5; -1.0;183.8
3.975;  0.5; -1.0;183.8
4.027;  0.5; -1.0;183.8
4.080;  0.6; -1.0;183.8
4.125;  0.5; -1.0;183.8
4.174;  0.5; -1.0;183.8
4.226;  0.5; -1.0;183.8
4.271;  0.5; -1.0;183.8
4.320;  0.5; -1.0;183.7
4.365;  0.5; -1.0;183.7
4.414;  0.5; -1.0;183.6
4.466;  0.5; -1.0;183.6
4.511;  0.5; -1.0;183.5
4.560;  0.6; -1.0;183.4
4.612;  0.6; -1.0;183.3
4.658;  0.6; -1.0;183.3
4.706;  0.6; -1.0;183.2
4.758;  0.6; -1.0;183.2
4.804;  0.5; -1.0;183.2
4.852;  0.5; -1.0;183.2
