timestamp;pitch;roll;yaw
0.042;  0.7; -2.2;192.9
0.091;  0.7; -2.2;192.8
0.143;  0.7; -2.2;192.8
0.189;  0.7; -2.2;192.7
0.237;  0.7; -2.2;192.6
0.282;  0.7; -2.2;192.6
0.331;  0.7; -2.2;192.6
0.383;  0.7; -2.2;192.5
0.429;  0.7; -2.2;192.5
0.477;  0.7; -2.2;192.4
0.530;  0.7; -2.2;192.4
0.575;  0.7; -2.2;192.4
0.624;  0.7; -2.2;192.4
0.676;  0.7; -2.2;192.4
0.721;  0.7; -2.2;192.4
0.770;  0.7; -2.2;192.4
0.815;  0.7; -2.2;192.4
0.864;  0.7; -2.2;192.4
0.916;  0.7; -2.1;192.4
0.961;  0.7; -2.1;192.3
1.010;  0.7; -2.1;192.4
1.063;  0.7; -2.1;192.4
1.108;  0.7; -2.1;192.4
1.157;  0.7; -2.1;192.4
1.209;  0.7; -2.1;192.4
1.254;  0.7; -2.1;192.4
1.303;  0.7; -2.1;192.4
1.348;  0.7; -2.1;192.4
1.397;  0.7; -2.1;192.4
1.449;  0.7; -2.1;192.4
1.494;  0.7; -2.1;192.4
1.543;  0.7; -2.1;192.5
1.595;  0.7; -2.1;192.5
1.641;  0.7; -2.1;192.5
1.689;  0.7; -2.1;192.4
1.735;  0.7; -2.1;192.4
1.783;  0.7; -2.1;192.4
1.836;  0.7; -2.1;192.4
1.881;  0.7; -2.1;192.3
1.930;  0.7; -2.1;192.3
1.982;  0.7; -2.1;192.3
2.027;  0.7; -2.1;192.3
2.076;  0.7; -2.1;192.3
2.128;  0.7; -2.1;192.3
2.173;  0.7; -2.1;192.3
2.222;  0.7; -2.1;192.3
2.274;  0.7; -2.1;192.3
2.319;  0.7; -2.1;192.4
2.368;  0.7; -2.1;192.4
2.413;  0.7; -2.1;192.4
2.462;  0.7; -2.1;192.5
2.515;  0.7; -2.1;192.5
2.560;  0.7; -2.1;192.5
2.609;  0.7; -2.1;192.5
2.661;  0.7; -2.1;192.5
2.706;  0.7; -2.1;192.5
2.755;  0.7; -2.1;192.5
2.807;  0.7; -2.1;192.5
2.852;  0.7; -2.1;192.5
2.901;  0.7; -2.1;192.6
2.946;  0.7; -2.1;192.5
2.995;  0.7; -2.1;192.5
3.047;  0.7; -2.1;192.5
3.092;  0.7; -2.1;192.5
3.141;  0.7; -2.1;192.5
3.193;  0.7; -2.1;192.5
3.239;  0.7; -2.1;192.6
3.287;  0.7; -2.1;192.6
3.339;  0.7; -2.1;192.6
3.385;  0.7; -2.1;192.7
3.433;  0.7; -2.1;192.7
3.486;  0.7; -2.1;192.8
3.531;  0.7; -2.1;192.8
3.580;  0.7; -2.1;192.9
3.632;  0.7; -2.1;192.9
3.677;  0.7; -2.1;192.9
3.726;  0.7; -2.1;192.9
3.778;  0.7; -2.1;192.9
3.823;  0.7; -2.1;192.9
3.872;  0.7; -2.1;192.9
3.917;  0.7; -2.1;192.8
3.966;  0.7; -2.1;192.8
4.018;  0.7; -2.1;192.8
4.064;  0.7; -2.1;192.9
4.112;  0.7; -2.1;192.9
4.165;  0.7; -2.1;192.9
4.210;  0.7; -2.1;192.9
4.259;  0.7; -2.1;192.9
4.304;  0.7; -2.1;192.9
4.353;  0.7; -2.1;192.9
4.405;  0.7; -2.1;192.9
4.450;  0.7; -2.1;192.9
4.499;  0.7; -2.1;192.9
4.551;  0.7; -2.1;192.9
4.596;  0.7; -2.1;192.9
4.645;  0.7; -2.1;192.9
4.697;  0.7; -2.1;192.9
4.743;  0.7; -2.1;192.9
4.792;  0.7; -2.1;192.9
4.837;  0.7; -2.1;192.9
