timestamp;pitch;roll;yaw
0.042;  1.6; -2.2;171.9
0.091;  1.6; -2.2;172.0
0.143;  1.6; -2.2;172.0
0.195;  1.6; -2.2;172.0
0.240;  1.6; -2.2;172.1
0.289;  1.6; -2.2;172.1
0.341;  1.6; -2.2;172.1
0.387;  1.6; -2.2;172.1
0.435;  1.6; -2.2;172.0
0.480;  1.6; -2.2;172.0
0.529;  1.6; -2.2;172.0
0.581;  1.6; -2.2;171.9
0.627;  1.6; -2.2;171.9
0.675;  1.6; -2.2;171.9
0.728;  1.6; -2.2;171.9
0.773;  1.6; -2.2;171.9
0.821;  1.6; -2.2;172.0
0.874;  1.6; -2.2;172.0
0.919;  1.6; -2.2;172.0
0.968;  1.6; -2.2;172.0
1.020;  1.6; -2.2;172.0
1.065;  1.6; -2.2;172.0
1.114;  1.6; -2.2;172.0
1.159;  1.6; -2.2;172.0
1.208;  1.6; -2.2;172.0
1.260;  1.6; -2.2;172.0
1.306;  1.6; -2.2;172.0
1.355;  1.6; -2.2;171.9
1.407;  1.6; -2.2;171.9
1.452;  1.6; -2.2;171.9
1.501;  1.6; -2.2;172.0
1.546;  1.6; -2.2;172.0
1.595;  1.6; -2.2;172.0
1.647;  1.6; -2.2;172.0
1.693;  1.6; -2.2;172.0
1.741;  1.6; -2.2;172.0
1.787;  1.6; -2.2;172.0
1.836;  1.6; -2.2;172.0
1.888;  1.6; -2.2;172.1
1.933;  1.6; -2.2;172.1
1.982;  1.6; -2.2;172.2
2.034;  1.6; -2.2;172.2
2.080;  1.6; -2.2;172.2
2.128;  1.6; -2.2;172.2
2.174;  1.6; -2.2;172.2
2.222;  1.6; -2.2;172.2
2.275;  1.6; -2.2;172.3
2.320;  1.6; -2.2;172.3
2.369;  1.6; -2.2;172.3
2.414;  1.6; -2.2;172.3
2.463;  1.6; -2.2;172.3
2.515;  1.6; -2.2;172.3
2.560;  1.6; -2.2;172.3
2.609;  1.6; -2.2;172.3
2.661;  1.6; -2.2;172.4
2.706;  1.6; -2.2;172.4
2.755;  1.6; -2.2;172.4
2.807;  1.6; -2.2;172.3
2.853;  1.6; -2.2;172.4
2.901;  1.6; -2.2;172.4
2.947;  1.6; -2.2;172.4
2.995;  1.6; -2.2;172.4
3.048;  1.6; -2.2;172.4
3.093;  1.6; -2.2;172.4
3.142;  1.6; -2.2;172.5
3.194;  1.6; -2.2;172.5
3.239;  1.6; -2.2;172.5
3.288;  1.6; -2.2;172.6
3.334;  1.6; -2.2;172.6
3.382;  1.6; -2.2;172.6
3.435;  1.6; -2.2;172.7
3.480;  1.6; -2.2;172.7
3.529;  1.6; -2.2;172.7
3.574;  1.6; -2.2;172.7
3.623;  1.7; -2.2;172.7
3.675;  1.7; -2.2;172.7
3.720;  1.7; -2.2;172.7
3.769;  1.7; -2.2;172.8
3.821;  1.7; -2.2;172.8
3.867;  1.6; -2.2;172.9
3.915;  1.6; -2.2;173.0
3.961;  1.6; -2.2;173.0
4.009;  1.6; -2.2;173.0
4.062;  1.6; -2.2;173.0
4.107;  1.6; -2.2;173.1
4.156;  1.6; -2.2;173.1
4.201;  1.6; -2.2;173.1
4.250;  1.6; -2.2;173.1
4.302;  1.6; -2.2;173.1
4.347;  1.6; -2.2;173.1
4.396;  1.6; -2.2;173.2
4.449;  1.6; -2.2;173.2
4.494;  1.6; -2.2;173.3
4.543;  1.6; -2.2;173.3
4.588;  1.6; -2.2;173.3
4.637;  1.6; -2.2;173.4
4.689;  1.6; -2.2;173.4
4.734;  1.6; -2.2;173.4
4.783;  1.6; -2.2;173.5
4.835;  1.6; -2.2;173.5
